Parent	Child	Abbrev	Canonical Name
0	A05305	IZOR	Institute for Oceanography and Fisheries, Split, Croatia
0	A05306	HR Geo Surv	Croatian Geological Survey
0	A05307	Youngdong U	Youngdong University, Korea
0	A05308	Adiyaman U	Adiyaman University, Turkey
0	A05309	Bingol U	Bingol University, Turkey
0	A05310	Erzincan U	Erzincan University, Turkey
0	A05311	U Estrn Finland	University of Eastern Finland
A05311	A06224	Kuopio	University of Eastern Finland, Kuopio
A05311	A06225	Joensuu	University of Eastern Finland, Joensuu
0	A05312	SETI Inst	SETI Institute, California
0	A05313	EASA	European Academy of Sciences and Arts
A05313	A05314	IASS	Institute for Advanced Sustainability Studies, Potsdam
0	A05315	CEFET ES	Federal Center of Technological Education, Espirito Santo, Brazil
0	A05316	Herzen Ped U	Herzen Pedagogical University, Russia
0	A05317	NM MNHS	New Mexico Museum of Natural History and Science
0	A05318	Natl ICT Austr	National ICT Australia
0	A05319	U Cape Verde	University of Cape Verde
0	A05320	Fed Res Ctr For	Federal Research Center for Forests, Innsbruck, Austria
0	A05321	PITP	Perimeter Institute for Theoretical Physics, Canada
0	A05322	KMS Fusion	KMS Fusion Inc., Michigan
0	A05323	TU Sofia	Technical University of Sofia, Bulgaria
0	A05324	U Tlemcen	Abou Bekr Belkaid University Tlemcen, Algeria
0	A05325	ESIEE Paris	Ecole Superieure d'Ingenieurs en Electrotechnique et Electronique Management, Paris, France
0	A05326	Aalto U	Aalto University, Finland
A05326	A05327	Dep Elec Eng	Aalto University, Department of Electrical Engineering
A05326	A05328	Dep Rad Sci Eng	Aalto University, Department of Radio Science and Engineering
A05326	A05329	Metsahovi Rad Obs	Aalto University, Metsahovi Radio Observatory
A05326	A05497	HIIT	Helsinki Institute for Information Technology, Finland
0	A05331	Cankiri Karatekin U	Cankiri Karatekin University, Turkey
0	A05332	Syiah Kuala U	Syiah Kuala University, Indonesia
0	A05333	Indonesia U Educ	Indonesia University of Education
0	A05334	Rize U	Recep Tayyip Erdogan University, Turkey
0	A05335	Cen City U RJ	Central City University of Rio de Janeiro, Brazil
0	A05336	JXSTNU	Jiangxi Science and Technology Normal University, China
0	A05337	Nanchang Inst Tech	Nanchang Institute of Technology, China
0	A05338	Suzhou Tchr Coll	Suzhou Teachers College, China
0	A05339	Henan Inst Sci Tech	Henan Institute of Science and Technology, China
0	A05340	Eng Sch Antioquia	Engineering School of Antioquia, Colombia
0	A05341	CIDESI	Center for Research and Developing Technology, Mexico
0	A05342	ITTG	Instituto Tecnologico de Tuxtla Gutierrez, Mexico
0	A05343	Poly U Baja Cal	Polytechnic University of Baja California, Mexico
0	A05344	Zanjan U	Zanjan University, Iran
0	A05345	Tafresh U	Tafresh University, Iran
0	A05346	Yasouj U	Yasouj University, Iran
0	A05347	Mohaghegh Ardabili U	Mohaghegh Ardabili University, Iran
0	A05348	Hakim Sabzevari U	Hakim Sabzevari University, Iran
0	A05349	U Qom	University of Qom, Iran
0	A05350	Kyrgyzstan NAS	Kyrgyzstan National Academy of Sciences
0	A05351	Kyrgyz-Russ Slav U	Kyrgyz-Russian Slavic University
0	A05352	Kyrgyz St Tech U	Kyrgyz State Technical University
0	A05353	U Jakarta	University of Jakarta, Indonesia
0	A05354	TU Kenya	Technical University of Kenya
0	A05355	U Shumen	University of Shumen, Bulgaria
0	A05356	SW U Neofit Rilski	South West University Neofit Rilski, Bulgaria
0	A05357	SKSU	South Kazakhstan State University
0	A05358	KBTU	Kazakhstan British Technical University, Almaty
0	A05359	UFRB	Federal University of Reconcavo, Brazil
0	A05360	U Banja Luka	University of Banja Luka, Bosnia
0	A05361	BSUIR	Belarusian State University of Informatics and Radioelectronics
0	A05362	FU Georgia	Free University of Georgia, Georgia
0	A05363	TU Georgia	Technical University of Georgia, Georgia
0	A05364	UGA Tbilisi	University of Georgia, Tbilisi, Georgia
0	A05365	Latvian Ac Sci	Latvian Academy of Sciences
A05365	A11449	Ventspils IRAC	Ventspils International Radio Astronomy Center
0	A05366	Anambra St U	Anambra State University, Nigeria
0	A05367	Geop Inst Peru	Geophysical Institute of Peru
0	A05368	IIAP	Instituto de Investigacion de la Amazonia, Peru
0	A05369	CONIDA Peru	National Commission for the Investigation and Development of Space, Peru
0	A05370	UIK Tiaret	Universite Ibn Khaldoun Tiaret, Algeria
0	A05371	U Montenegro	University of Montenegro
0	A05372	Natl U Asuncion	National University of Asuncion, Paraguay
0	A05373	Bitlis Eren U	Bitlis Eren University, Turkey
0	A05374	Kirklareli U	Kirklareli University, Turkey
0	A05375	Ahi Evran U	Ahi Evran University, Turkey
0	A05376	Siirt U	Siirt University, Turkey
0	A05377	DIIT	Dnipropetrovsk National University of Railway Transport, Ukraine
0	A05378	Kharkiv Tech U	Kharkiv Technical University, Ukraine
0	A05379	Kiev Tech U	Kiev Technical University, Ukraine
0	A05380	Lesya Ukr EENU	Lesya Ukrainka Eastern European National University, Ukraine
0	A05381	Makarov NUS	Admiral Makarov National University of Shipbuilding, Ukraine
0	A05382	Simferopol TNU	Simferopol Tavrian National University, Ukraine
0	A05383	Tashkent St Ped U	Tashkent State Pedagogical University, Russia
0	A05384	Uzbekistan NAS	Uzbekistan National Academy of Sciences
A05384	A11457	Ast Inst	Uzbekistan National Academy of Sciences, Astronomical Institute
0	A05385	Natl U Uzbek	National University of Uzbekistan
0	A05386	Istanbul Aydin U	Istanbul Aydin University, Turkey
0	A05387	IISER Bhopal	Indian Institute of Science Education and Research, Bhopal
0	A05388	U MN Rochester	University of Minnesota, Rochester
0	A05389	INPA	National Institute of Amazonian Research, Brazil
0	A05390	U Trnava	University of Trnava, Slovakia
0	A05391	NISER	National Institute of Science Education and Research, Bhubaneswar, India
0	A05392	Ind Inst Phy	Indian Institute of Physics, Bhubaneswar
0	A05393	IISER Pune	Indian Institute of Science Education and Research, Pune
0	A05394	IISER TVM	Indian Institute of Science Education, Trivandrum
0	A05395	MNIT Jaipur	Malaviya National Institute of Technology, Jaipur, India
0	A05396	GSP	Geological Survey of Pakistan
0	A05397	Masdar IST	Masdar Institute of Science and Technology, UAE
0	A05398	LCRSSS	Libyan Center for Remote Sensing and Space Science, Egypt
0	A05399	U Biskra	University of Biskra, Algeria
0	A05400	TU Bucharest	Technical University of Bucharest, Romania
0	A05401	BelGIM	Belarusian State Institute of Metrology
0	A05402	IIST	Indian Institute of Space Science and Technology, Kerala
0	A05403	CPRM	Mineral Resources Research Company, Brazil
0	A05404	Basque Found Sci	Basque Foundation for Science, Spain
A05404	A05405	DIPC	Donostia International Physics Center
0	A05406	Hanoi U Min Geo	Hanoi University of Mining and Geology, Vietnam
0	A05407	U Ngaoundere	Universite de Ngaoundere, Cameroon
0	A05408	U Brazzaville	Universite Marien Ngouab, Brazzaville
0	A05409	CRAAG Algeria	Center of Research in Astronomy Astrophysics and Geophysics, Algeria
0	A05410	INFLPR	National Institute for Laser Plasma and Radiation Physics, Bucharest
0	A05411	ENS Kouba	Ecole Normale Superieure de Kouba, Algeria
0	A05412	Vatican Obs	Vatican Observatory
0	A05413	Fujikura	Fujikura Ltd, Japan
0	A05414	Mong UST	Mongolian University of Science and Technology
0	A05415	ININ	National Institute of Nuclear Research, Mexico
0	A05416	Bashkir St Ped U	Bashkir State Pedagogical University, Russia
0	A05417	Tajik St Natl U	Tajik State National University, Tajikistan
0	A05418	Dnipro Natl U	Dnipropetrovsk National University, Ukraine
0	A05419	Natl Auto Hwy U	National Automobile and Highway University, Kharkiv, Ukraine
0	A05420	Egypt Ac Sci	Egyptian Academy of Sciences
0	A05421	IIIT Hyderabad	International Institute of Information Technology Hyderabad, India
0	A05422	MASCIR	Moroccan Foundation for Advance Science Innovation and Research
0	A05423	ENS Rabat	Ecole Normale Superieure Rabat, Morocco
0	A05424	PNG U Tech	Papua New Guinea University of Technology
0	A05425	Huanghuai U	Huanghuai University, China
0	A05426	CBS Mumbai	Center for Excellence in Basic Science, Mumbai, India
0	A05427	NWRA	NorthWest Research Associates, Washington
A05427	A11148	NWRA Boulder	NorthWest Research Associates, Boulder
0	A05428	ITER ES	ITER, Spanish Institute of Technology and Renewable Energies
A05428	A11294	INVOLCAN	Volcanology Institute of the Canary Islands
0	A05429	Belarus NTU	Belarusian National Technical University
0	A05430	USTO	University of Science and Technology of Oran Mohamed Boudiaf, Algeria
0	A05431	UFAS	Ferhat Abbas Setif 1 University, Algeria
0	A05432	Wloclawek U Tech	Wloclawek University of Technology, Poland
0	A05433	RMUT	Rajamangala University of Technology Isan, Thailand
0	A05434	PSAU	Prince Sattam bin Abdulaziz University, Saudi Arabia
0	A05435	CNRST Morocco	National Center for Science and Technology Research, Morocco
0	A05436	IMIST	Moroccon Institute for Scientific and Technical Research
0	A05437	Gujarat Tech U	Gujarat Technological University, India
0	A05438	JNVU	Jai Narain Vyas University, India
0	A05439	RPMC	Raja Peary Mohan College, India
0	A05440	CHARUSAT	Charotar University of Science and Technology, India
0	A05441	GCS Raipur	Government College of Science, Raipur, India
0	A05442	SB Coll	Saint Berchmans College, Changanassery, India
0	A05443	Fergusson Coll	Fergusson College, India
0	A05444	U Bejaia	University of Bejaia, Algeria
0	A05445	DJ Coll Baraut	Digambar Jain College, Baraut, India
0	A05446	Haryana Eng Coll	Haryana Engineering College, India
0	A05447	Khalsa Coll	Khalsa College, India
0	A05448	AAS	American Astronomical Society, Washington DC
0	A05449	Meerut Coll	Meerut College, India
0	A05450	VHNSNC	Virudhnagar Hindu Nadars Senthikumara Nadar College, India
0	A05451	LNA Brazil	National Laboratory of Astrophysics, Brazil
0	A05452	GC Thiruvananthapuram	Government College Thiruvananthapuram, Kerala, India
0	A05453	MMM U Tech	Madan Mohan Malaviya University of Technology, Gorakhpur, India
0	A05454	RBS Coll	Raja Balwant Singh College, India
0	A05455	Barasat Gov Coll	Barasat Government College, West Bengal, India
0	A05456	U Mhd I Oujda	University Mohammed I Oujda, Morocco
0	A05457	Montana Tech	Montana Tech of the University of Montana
0	A05458	Uzhgorod Natl U	Uzhgorod National University, Ukraine
0	A05459	Natl Cart Ctr	National Cartographic Center, Iran
0	A05460	DAV Coll	Dayanand Anglo Vedic Colleges, India
0	A05461	CNPEM	Brazilian National Center of Research in Energy and Materials
0	A05462	Fukui U Tech	Fukui University of Technology, Japan
0	A05463	CONAE Arg	National Space Activities Commission, Argentina
A05463	A05464	Arg Antarc Inst	Argentinian Antarctic Institute
0	A05465	Peruvian Inst Ast	Peruvian Institute for Astronomy
0	A05466	Wuhan Textile U	Wuhan Textile University, China
0	A05467	U Enna Kore	University of Enna Kore, Italy
0	A05468	Mogilev St U	Mogilev State University, Belarus
0	A05469	Una U Ctr	Una University Center, Brazil
0	A05470	CRC	Communications Research Center, Canada
0	A05471	U Magdalena	University of the Magdalena, Colombia
0	A05472	BAW	Federal Agency of Water Management, Austria
0	A05473	NHM Frankfurt	Natural History Museum, Frankfurt, Germany
0	A05474	BiK-F Frankfurt	Biodiversity and Climate Research Center, Frankfurt, Germany
0	A05475	PWRI	Public Works Research Institute, Japan
0	A05476	Fatih U	Fatih University, Turkey
0	A05477	Natl Mus Wales	National Museum of Wales, UK
0	A05478	SD Coll	Sanatan Dharma Colleges, India
0	A05479	Nuc Mat Auth	Nuclear Materials Authority, Egypt
0	A05480	IFISC	Instituto de Fisica Interdisciplinar y Sistemas Complejos, Spain
0	A05481	FTMC	Vilnius Center for Physical Sciences and Technology, Lithuania
0	A05482	ENS Fes	Ecole Normale Superieure Fes, Morocco
0	A05483	Chouaib Doukkali U	Chouaib Doukkali University, Morocco
0	A05484	U Moulay Ismail	University Moulay Ismail, Morocco
0	A05485	NNSPU	Novgorod Pedagogical State University, Russia
0	A05486	RAS St P	RAS, Russian Academy of Sciences, Saint Petersburg, Russia
A05486	A05487	IAO	RAS St P, Zuev Institute of Atmospheric Optics
A05486	A05488	IAA	RAS St P, Institute of Applied Astronomy
A05486	A05489	IPME	RAS St P, Institute of Problems of Mechanical Engineering
A05486	A05490	Pulkovo Obs	RAS St P, Central Astronomical Observatory, Pulkovo
A05486	A05491	Ioffe IPT	RAS St P, Ioffe Institute of Physics and Technology, Saint Petersburg
0	A05492	Yaroslavl St Ped U	Yaroslavl State Pedagogical University, Russia
0	A05493	NCTS Taiwan	National Center for Theoretical Sciences, Taiwan
0	A05494	Lviv Tech U	Lviv Technical University, Ukraine
0	A05495	HNUE	Hanoi National University of Education, Vietnam
0	A05496	HIP	Helsinki Institute of Physics, Finland
A05496	A05497	HIIT	Helsinki Institute for Information Technology, Finland
0	A05498	Bur Long	Bureau des Longitudes, France
0	A05499	W Bengal St U	West Bengal State University, Calcutta, India
0	A05500	Gurucharan Coll	Gurucharan College, India
0	A05501	Cotton Coll	Cotton College, India
0	A05502	JGEC	Jalpaiguri Government Engineering College, India
0	A05503	CNISM	Interuniversity Consortium for the Sciences of Physical Matter, France
A05503	A11379	CIFS	Interuniversity Consortium for Space Physics
0	A05504	CCAST	China Center of Advanced Science and Technology
0	A05505	Jiangsu Env Prot Dep	Jiangsu Province Environmental Protection Department, China
0	A05506	IANIGLA	Argentine Institute of Snow Research, Glaciology and Environmental Studies
0	A05507	InSTEC	Instituto Superior de Tecnologias y Ciencias Aplicadas, Cuba
0	A05508	Predictive Sci	Predictive Science Inc., California
0	A05509	SSAI	Science Systems and Applications Inc., Maryland
0	A05510	Ohio Aerosp Inst	Ohio Aerospace Institute
0	A05511	U Carthage	University of Carthage, Tunisia
0	A05512	Antalya Int U	Antalya International University, Turkey
0	A05513	IIT Indore	Indian Institute of Technology, Indore
0	A05514	IIT Ropar	Indian Institute of Technology, Ropar
0	A05515	KSPEU	Kazan State Power Engineering University, Russia
0	A05516	GCK Serbia	Geomagnetic Institute, Serbia
0	A05517	EMHI	Estonian Meteorological Hydrological Institute
0	A05518	Yamagata Inst Tech	Yamagata Institute of Technology, Japan
0	A05519	NARIT	National Astronomical Research Institute of Thailand
0	A05520	YerPhi	Yerevan Alikhanian Physics Institute
0	A05521	U Douala	University of Douala, Cameroon
0	A05522	CUSCET	CU Shah College of Engineering and Technology, India
0	A05523	ECA	Government Engineering College Ajmer, India
0	A05524	Delhi Tech U	Delhi Technological University, India
0	A05525	IIT Jodhpur	Indian Institute of Technology, Jodhpur
0	A05526	PCMT	Pailan College of Management and Technology, India
0	A05527	Disha Educ Soc	Disha Education Society, India
0	A05528	BS Abdur Rahman U	B S Abdur Rahman University, Chennai, India
0	A05529	CET	College of Engineering Trivandrum, India
0	A05530	CMI	Chennai Mathematical Institute, India
0	A05531	BKG Frankfurt	Federal Agency for Cartography and Geodesy, Frankfurt, Germany
A05531	A11482	DGFI	German Geodetics Research Institute
0	A05532	Intl U Valencia	International University of Valencia, Spain
0	A05533	IIT Hyderabad	Indian Institute of Technology, Hyderabad
0	A05534	Landmark U Nigeria	Landmark University, Nigeria
0	A05535	Scotland Mar Lab	Scotland Marine Laboratory, UK
0	A05536	IIT Gandhinagar	Indian Institute of Technology, Gandhinagar
0	A05537	U Conn	University of Connecticut
0	A05538	Turkmenistan NAS	Turkmenistan National Academy of Sciences
0	A05539	IIIT Delhi	Indraprastha Institute of Information Technology, Delhi, India
0	A05540	GlobalFoundries	GlobalFoundries, Inc.
0	A05541	Univ-Mosta	University of Abdelhamid Ibn Badis of Mostaganem, Algeria
0	A05542	Manly Astrop	Manly Astrophysics, Australia
0	A05544	Voeykov MGO	Voeykov Main Geophysical Observatory, Russia
0	A05545	Technomash	Central Research Institute of Technology, Moscow, Russia
0	A05546	VSPMO	All-Russian Electrotechnical Institute, Moscow, Russia
0	A05547	Coll Indus Tech	College of Industrial Technology, Amagasaki, Japan
0	A05548	Ast Geop Inst Cuba	Astronomy and Geophysics Institute, Cuba
0	A05549	CEADEN	Center for Technological Applications and Nuclear Development, Cuba
0	A05550	ICIMAF	Institute of Cybernetics, Mathematics and Physics, Cuba
0	A05551	P Auger Sthrn Obs	Pierre Auger Southern Observatory, Argentina
0	A05552	Federov IGA	Federov Institute for Applied Geophysics, Russia
0	A05553	IPPE Obninsk	Institute of Physics and Power Engineering, Obninsk, Russia
0	A05554	Keck Tele	Keck Telescope, Hawaii
0	A05555	NIMS Korea	National Institute for Mathematical Sciences, Korea
0	A05556	UNINCOR	University of Rio Verde Valley, Brazil
0	A05557	UCP Brazil	Catholic University of Petropolis, Brazil
0	A05558	UFOPA	Federal University of West Para, Brazil
0	A05559	CMGEEZ	China Metallurgical Geology Bureau
0	A05560	NIT Raipur	National Institute of Technology Raipur, India
0	A05561	AUST	African University of Science and Technology, Nigeria
